order_id,product,client_id,order_date,money_spent
188,a,33,3/20/2017,4.09
188,a,33,3/20/2017,87.99
188,b,33,3/20/2017,102.93
189,a,427,4/5/2017,145.74
189,c,427,4/5/2017,35.57
189,c,427,4/5/2017,10.44
189,a,427,4/5/2017,40.21
190,a,49,4/7/2017,137.33
190,c,49,4/7/2017,97.59
190,a,49,4/7/2017,137.85
191,c,200,2/7/2017,80.86
191,b,200,2/7/2017,15.8
191,a,200,2/7/2017,50.68
191,b,200,2/7/2017,70.26
191,a,200,2/7/2017,133.14
191,b,200,2/7/2017,111.43
192,b,370,1/15/2017,98.48
192,a,370,1/15/2017,59.16
192,c,370,1/15/2017,98.23
192,a,370,1/15/2017,87.43
192,b,370,1/15/2017,25.92
192,a,370,1/15/2017,10.38
192,a,370,1/15/2017,281.69
193,a,23,3/29/2017,90.26
193,a,23,3/29/2017,71.49
193,a,23,3/29/2017,87.16
194,b,267,2/11/2017,5.03
194,b,267,2/11/2017,236.49
194,b,267,2/11/2017,9.27
194,a,267,2/11/2017,682.79
194,a,267,2/11/2017,0.24
194,a,267,2/11/2017,12.17
194,c,267,2/11/2017,395.79
194,a,267,2/11/2017,58.19
195,a,293,1/29/2017,114.23
195,a,293,1/29/2017,49.76
195,a,293,1/29/2017,92.26
195,a,293,1/29/2017,39.8
196,a,474,1/2/2017,182.2
196,a,474,1/2/2017,53.12
197,a,437,1/10/2017,144.33
197,b,437,1/10/2017,65.5
197,a,437,1/10/2017,19.28
198,a,287,1/25/2017,113.89
198,b,287,1/25/2017,142.33
198,a,287,1/25/2017,57.77
198,a,287,1/25/2017,123.47
198,c,287,1/25/2017,46.91
199,a,554,2/16/2017,243.54
199,a,554,2/16/2017,30.47
199,a,554,2/16/2017,18.82
199,c,554,2/16/2017,51.52
199,a,554,2/16/2017,123.74
199,a,554,2/16/2017,134.44
200,c,179,1/10/2017,58.51
200,a,179,1/10/2017,361.51
201,a,461,1/27/2017,62.74
201,b,461,1/27/2017,181.79
201,a,461,1/27/2017,64.29
201,a,461,1/27/2017,43.95
201,b,461,1/27/2017,52.89
202,a,113,1/30/2017,9.46
202,a,113,1/30/2017,106.16
202,a,113,1/30/2017,154.33
202,b,113,1/30/2017,19.75
202,a,113,1/30/2017,246.29
202,a,113,1/30/2017,85.78
202,a,113,1/30/2017,16.86
203,b,392,3/8/2017,115.2
203,a,392,3/8/2017,56.83
203,b,392,3/8/2017,140.45
203,b,392,3/8/2017,87.31
203,a,392,3/8/2017,50.16
203,c,392,3/8/2017,146.84
203,b,392,3/8/2017,37.89
204,c,23,3/24/2017,31.67
204,b,23,3/24/2017,206.47
204,a,23,3/24/2017,84.23
204,c,23,3/24/2017,4.55
204,a,23,3/24/2017,61.39
204,b,23,3/24/2017,84.21
205,b,551,4/9/2017,16.92
205,a,551,4/9/2017,117.66
206,a,49,2/4/2017,170.28
206,a,49,2/4/2017,87.26
206,a,49,2/4/2017,157.22
207,b,145,3/14/2017,236.94
207,a,145,3/14/2017,15.54
208,a,354,1/11/2017,171.96
208,a,354,1/11/2017,13.16
208,a,354,1/11/2017,94.8
209,b,539,4/6/2017,403.14
209,a,539,4/6/2017,102.85
209,b,539,4/6/2017,15.71
209,a,539,4/6/2017,129.38
209,b,539,4/6/2017,103.49
209,a,539,4/6/2017,89.34
210,a,31,3/27/2017,216.09
210,a,31,3/27/2017,19.06
210,b,31,3/27/2017,11.02
210,c,31,3/27/2017,27.3
210,a,31,3/27/2017,19.31
210,b,31,3/27/2017,90.49
210,b,31,3/27/2017,21.78
211,a,262,3/23/2017,56.37
211,a,262,3/23/2017,71.88
211,a,262,3/23/2017,64.65
212,a,220,2/2/2017,5.08
212,c,220,2/2/2017,39.42
212,c,220,2/2/2017,96.43
213,c,164,1/28/2017,22.1
213,a,164,1/28/2017,5.5
213,a,164,1/28/2017,98.66
213,c,164,1/28/2017,99.58
213,b,164,1/28/2017,17.46
213,b,164,1/28/2017,47.21
214,c,62,3/1/2017,125.26
214,a,62,3/1/2017,29.12
214,a,62,3/1/2017,182.17
214,b,62,3/1/2017,81.9
214,a,62,3/1/2017,52.97
214,c,62,3/1/2017,14.99
214,a,62,3/1/2017,43.6
215,b,203,4/6/2017,10.59
215,a,203,4/6/2017,54.69
215,a,203,4/6/2017,66.6
216,b,188,4/6/2017,89.91
216,a,188,4/6/2017,212.24
217,b,524,4/5/2017,36.32
217,b,524,4/5/2017,90.44
217,a,524,4/5/2017,46.15
217,a,524,4/5/2017,155.58
218,b,220,2/14/2017,30.27
218,a,220,2/14/2017,40.71
218,a,220,2/14/2017,112.48
218,b,220,2/14/2017,106.59
218,b,220,2/14/2017,165.04
218,b,220,2/14/2017,110.7
219,b,299,1/17/2017,19.43
219,a,299,1/17/2017,115.09
219,a,299,1/17/2017,90.03
220,b,185,3/13/2017,166.96
220,a,185,3/13/2017,24.01
220,a,185,3/13/2017,37.67
220,a,185,3/13/2017,154.47
220,b,185,3/13/2017,192.25
220,b,185,3/13/2017,4.62
220,a,185,3/13/2017,96.27
220,a,185,3/13/2017,177.73
221,a,426,1/20/2017,382.47
221,a,426,1/20/2017,50.27
222,a,290,3/3/2017,0.44
222,b,290,3/3/2017,1.45
222,c,290,3/3/2017,29.31
222,b,290,3/3/2017,387.87
222,b,290,3/3/2017,53.51
223,a,545,2/1/2017,69.9
223,c,545,2/1/2017,3.25
223,c,545,2/1/2017,43.14
223,a,545,2/1/2017,22.13
223,b,545,2/1/2017,171.22
224,c,338,4/2/2017,47.89
224,b,338,4/2/2017,42.27
224,b,338,4/2/2017,120.17
224,c,338,4/2/2017,33.84
224,c,338,4/2/2017,411.11
224,b,338,4/2/2017,95.16
225,a,531,4/3/2017,32.75
225,b,531,4/3/2017,145.18
225,a,531,4/3/2017,223.85
226,c,313,4/1/2017,106.6
227,a,214,3/28/2017,46.96
227,c,214,3/28/2017,179.58
227,a,214,3/28/2017,170.24
227,a,214,3/28/2017,230.94
227,a,214,3/28/2017,12.74
227,a,214,3/28/2017,168.08
228,c,459,1/2/2017,92.96
228,c,459,1/2/2017,184.58
228,a,459,1/2/2017,55.32
228,a,459,1/2/2017,102.83
228,c,459,1/2/2017,34.35
229,c,188,4/9/2017,22.69
229,a,188,4/9/2017,56.64
229,a,188,4/9/2017,102.07
229,a,188,4/9/2017,15.2
229,a,188,4/9/2017,221.14
230,a,507,1/2/2017,113.2
230,a,507,1/2/2017,41.48
230,a,507,1/2/2017,390.29
230,b,507,1/2/2017,124.1
230,b,507,1/2/2017,21.03
231,a,163,3/14/2017,92.1
231,b,163,3/14/2017,242.13
231,a,163,3/14/2017,192.38
231,a,163,3/14/2017,118.14
231,b,163,3/14/2017,156.21
231,a,163,3/14/2017,63.84
231,b,163,3/14/2017,4.15
231,a,163,3/14/2017,79.79
231,a,163,3/14/2017,197.71
232,a,548,4/10/2017,79.86
232,a,548,4/10/2017,110.55
232,a,548,4/10/2017,25.55
232,a,548,4/10/2017,117.46
232,a,548,4/10/2017,76.03
232,a,548,4/10/2017,104.18
232,a,548,4/10/2017,452.14
233,b,289,3/10/2017,65.44
233,a,289,3/10/2017,21.64
233,b,289,3/10/2017,127.09
233,b,289,3/10/2017,205.99
233,a,289,3/10/2017,317.9
234,b,336,2/27/2017,88.4
234,b,336,2/27/2017,56.03
234,a,336,2/27/2017,14.22
234,b,336,2/27/2017,66.72
234,a,336,2/27/2017,41.31
234,c,336,2/27/2017,49.9
235,a,169,4/6/2017,26.66
235,c,169,4/6/2017,30.74
235,b,169,4/6/2017,237.33
235,a,169,4/6/2017,277.12
235,c,169,4/6/2017,54.53
235,a,169,4/6/2017,28.98
236,a,433,1/13/2017,24.26
236,a,433,1/13/2017,60.07
236,a,433,1/13/2017,169.78
236,a,433,1/13/2017,26.76
236,a,433,1/13/2017,11.39
236,a,433,1/13/2017,67.86
237,a,35,1/23/2017,206.28
237,b,35,1/23/2017,1.84
237,b,35,1/23/2017,133.87
237,b,35,1/23/2017,5.29
239,a,458,1/26/2017,7.41
239,a,458,1/26/2017,166.2
239,a,458,1/26/2017,59.56
239,a,458,1/26/2017,39.38
239,a,458,1/26/2017,4.31
239,a,458,1/26/2017,17.3
240,a,19,2/18/2017,234.51
240,b,19,2/18/2017,35.51
240,a,19,2/18/2017,73.49
240,c,19,2/18/2017,43.27
240,c,19,2/18/2017,219.08
241,b,494,4/10/2017,112.6
241,b,494,4/10/2017,47.58
241,a,494,4/10/2017,123.61
242,b,112,1/23/2017,78.22
242,a,112,1/23/2017,22.37
242,b,112,1/23/2017,88.14
243,c,124,1/14/2017,140.71
243,a,124,1/14/2017,253.01
243,b,124,1/14/2017,407.76
243,a,124,1/14/2017,34.71
243,a,124,1/14/2017,90.71
244,b,254,2/10/2017,28.55
244,a,254,2/10/2017,163.49
244,c,254,2/10/2017,118.07
244,c,254,2/10/2017,157.75
244,c,254,2/10/2017,58.26
244,a,254,2/10/2017,9.9
244,a,254,2/10/2017,33.67
244,a,254,2/10/2017,56.46
245,a,323,2/20/2017,214.64
245,a,323,2/20/2017,0.21
245,c,323,2/20/2017,4.16
245,a,323,2/20/2017,104.77
246,a,447,2/12/2017,57.1
246,a,447,2/12/2017,259.18
246,c,447,2/12/2017,56.69
246,a,447,2/12/2017,390.75
246,b,447,2/12/2017,118.37
247,c,234,2/10/2017,39.74
247,b,234,2/10/2017,140.54
247,a,234,2/10/2017,31.78
247,a,234,2/10/2017,45.42
248,b,196,3/26/2017,142.2
248,a,196,3/26/2017,22.09
248,a,196,3/26/2017,20.14
248,a,196,3/26/2017,86.6
248,b,196,3/26/2017,108.98
248,a,196,3/26/2017,81.11
248,b,196,3/26/2017,124.68
248,a,196,3/26/2017,14.32
249,c,80,2/17/2017,58.99
249,a,80,2/17/2017,51.53
249,c,80,2/17/2017,310.12
249,b,80,2/17/2017,203.91
250,b,264,1/2/2017,39.12
250,c,264,1/2/2017,14.58
250,a,264,1/2/2017,70.44
251,a,555,2/8/2017,37.41
251,a,555,2/8/2017,84.68
251,a,555,2/8/2017,245.55
252,b,225,1/30/2017,18.61
252,a,225,1/30/2017,74.88
252,b,225,1/30/2017,127.74
252,b,225,1/30/2017,3.21
253,a,279,3/2/2017,11.29
253,a,279,3/2/2017,5.58
254,a,103,2/10/2017,116.86
255,a,394,3/19/2017,49.81
255,a,394,3/19/2017,107.51
256,a,86,2/24/2017,50.92
256,a,86,2/24/2017,270.37
256,a,86,2/24/2017,205.92
257,a,214,1/17/2017,115.99
257,a,214,1/17/2017,9.4
257,a,214,1/17/2017,153.3
257,a,214,1/17/2017,95.46
257,a,214,1/17/2017,208.81
257,a,214,1/17/2017,283.62
258,c,73,2/19/2017,200.67
258,a,73,2/19/2017,104.75
258,a,73,2/19/2017,82.4
258,a,73,2/19/2017,82.48
259,b,544,2/15/2017,314.12
259,b,544,2/15/2017,37.94
259,a,544,2/15/2017,96.35
259,b,544,2/15/2017,7.91
259,c,544,2/15/2017,41.72
260,b,66,3/27/2017,147.89
260,a,66,3/27/2017,164.17
260,b,66,3/27/2017,42.63
260,c,66,3/27/2017,2.27
260,a,66,3/27/2017,9.94
261,c,313,1/8/2017,59.13
261,a,313,1/8/2017,81.3
262,a,241,4/4/2017,259.34
262,b,241,4/4/2017,77.11
262,a,241,4/4/2017,22.93
262,a,241,4/4/2017,130.56
263,a,268,1/28/2017,140.37
263,b,268,1/28/2017,265.54
264,b,334,3/6/2017,48.31
264,a,334,3/6/2017,42.39
264,a,334,3/6/2017,23.3
264,a,334,3/6/2017,51.8
264,c,334,3/6/2017,72.43
264,a,334,3/6/2017,5.39
265,a,164,1/7/2017,109.88
265,c,164,1/7/2017,79.1
265,a,164,1/7/2017,402.8
265,a,164,1/7/2017,200.93
265,a,164,1/7/2017,74.93
265,a,164,1/7/2017,17.83
265,c,164,1/7/2017,143.69
266,a,107,2/9/2017,31.05
266,a,107,2/9/2017,51.6
266,c,107,2/9/2017,23.04
266,a,107,2/9/2017,95.15
266,b,107,2/9/2017,77.35
267,b,163,1/11/2017,94
267,a,163,1/11/2017,5.43
267,b,163,1/11/2017,176.87
267,a,163,1/11/2017,58.4
268,a,9,2/11/2017,43.69
268,a,9,2/11/2017,44.55
268,c,9,2/11/2017,90.04
268,a,9,2/11/2017,202.68
269,c,274,3/19/2017,59.27
269,a,274,3/19/2017,163.14
269,c,274,3/19/2017,30.77
269,a,274,3/19/2017,49.35
269,c,274,3/19/2017,14.4
270,a,62,2/22/2017,141.41
270,a,62,2/22/2017,112.62
270,b,62,2/22/2017,114.91
270,a,62,2/22/2017,109.82
270,c,62,2/22/2017,45.31
271,b,69,2/13/2017,73.13
271,a,69,2/13/2017,172.49
271,b,69,2/13/2017,24.84
272,b,413,2/4/2017,95.94
272,b,413,2/4/2017,12.64
272,a,413,2/4/2017,79.53
272,a,413,2/4/2017,19.9
272,a,413,2/4/2017,46.98
272,b,413,2/4/2017,131.38
273,a,490,1/4/2017,221.02
273,a,490,1/4/2017,5.83
274,a,174,4/9/2017,15.12
274,a,174,4/9/2017,263.73
274,b,174,4/9/2017,10.25
274,b,174,4/9/2017,61.68
274,b,174,4/9/2017,11.75
274,b,174,4/9/2017,107.61
275,a,271,3/4/2017,267.75
275,a,271,3/4/2017,155.89
275,a,271,3/4/2017,15.16
275,b,271,3/4/2017,29.16
275,a,271,3/4/2017,60.47
275,a,271,3/4/2017,12.86
275,a,271,3/4/2017,15.14
275,a,271,3/4/2017,79.39
275,a,271,3/4/2017,127.8
276,a,110,1/3/2017,170.9
276,c,110,1/3/2017,30.67
276,b,110,1/3/2017,158.65
276,b,110,1/3/2017,204.81
276,a,110,1/3/2017,331.41
277,a,98,1/2/2017,91.38
277,a,98,1/2/2017,36.92
278,b,274,2/15/2017,10.88
278,a,274,2/15/2017,60.92
278,a,274,2/15/2017,7.62
278,a,274,2/15/2017,49.61
279,b,373,2/27/2017,21.93
279,b,373,2/27/2017,172.68
279,b,373,2/27/2017,38.08
279,a,373,2/27/2017,94.77
280,c,475,3/6/2017,41.71
280,b,475,3/6/2017,121.56
280,a,475,3/6/2017,119.32
281,c,192,1/7/2017,86.64
281,a,192,1/7/2017,151.23
281,a,192,1/7/2017,154.85
282,c,221,2/11/2017,184.82
282,a,221,2/11/2017,74.16
282,a,221,2/11/2017,46.67
283,a,203,4/11/2017,10.71
283,a,203,4/11/2017,84.73
283,a,203,4/11/2017,202.82
283,c,203,4/11/2017,156.29
283,a,203,4/11/2017,147.37
284,a,192,1/21/2017,15.1
284,a,192,1/21/2017,44
284,a,192,1/21/2017,8.99
284,a,192,1/21/2017,445.46
284,c,192,1/21/2017,11.37
285,b,278,2/5/2017,258.79
285,a,278,2/5/2017,13.75
285,a,278,2/5/2017,72.41
285,a,278,2/5/2017,235.63
286,a,18,2/14/2017,105.55
286,a,18,2/14/2017,38.98
287,a,60,3/14/2017,41.45
287,b,60,3/14/2017,30.55
287,c,60,3/14/2017,374.14
288,a,75,1/30/2017,125.79
288,b,75,1/30/2017,56.47
288,b,75,1/30/2017,82.59
289,b,204,1/24/2017,7.83
289,c,204,1/24/2017,20.61
289,b,204,1/24/2017,579.02
289,a,204,1/24/2017,186.11
289,a,204,1/24/2017,35.18
289,c,204,1/24/2017,225.07
289,a,204,1/24/2017,136.03
289,b,204,1/24/2017,15.6
290,a,224,1/18/2017,332.61
290,b,224,1/18/2017,8.91
290,a,224,1/18/2017,9.22
291,b,445,3/24/2017,57.82
291,b,445,3/24/2017,37.86
291,a,445,3/24/2017,8.39
292,a,167,3/14/2017,29.96
292,b,167,3/14/2017,34.5
292,a,167,3/14/2017,312.51
292,a,167,3/14/2017,26.18
292,b,167,3/14/2017,12.98
293,a,173,1/17/2017,42.39
294,a,553,2/9/2017,1.62
294,b,553,2/9/2017,7.1
294,c,553,2/9/2017,91.71
295,b,332,3/25/2017,202.07
295,a,332,3/25/2017,10.21
295,b,332,3/25/2017,232.94
295,b,332,3/25/2017,329.36
295,a,332,3/25/2017,88.36
295,a,332,3/25/2017,0.99
295,a,332,3/25/2017,50.28
296,b,38,2/8/2017,180.91
296,a,38,2/8/2017,11.41
296,b,38,2/8/2017,82.21
296,a,38,2/8/2017,132.27
297,c,173,1/28/2017,123.35
297,a,173,1/28/2017,4.06
298,b,207,1/8/2017,81.44
298,a,207,1/8/2017,107.08
298,a,207,1/8/2017,91.66
299,a,89,2/17/2017,62.03
299,a,89,2/17/2017,35.95
299,b,89,2/17/2017,135.48
299,a,89,2/17/2017,13.44
299,b,89,2/17/2017,133.36
300,c,230,1/16/2017,110.18
300,a,230,1/16/2017,9.06
300,c,230,1/16/2017,66.98
300,c,230,1/16/2017,19.23
301,a,310,4/4/2017,32.57
301,b,310,4/4/2017,0.02
301,a,310,4/4/2017,59.27
301,b,310,4/4/2017,171.52
302,a,184,1/31/2017,8.11
303,a,17,2/15/2017,369.37
303,a,17,2/15/2017,55.71
303,b,17,2/15/2017,16.02
303,a,17,2/15/2017,243.11
303,b,17,2/15/2017,78.44
305,a,485,1/31/2017,91.27
305,a,485,1/31/2017,70.4
305,b,485,1/31/2017,22.96
306,a,203,1/8/2017,255.85
306,b,203,1/8/2017,134.24
306,a,203,1/8/2017,7.21
307,a,416,2/11/2017,8.51
307,c,416,2/11/2017,141.56
307,a,416,2/11/2017,6.63
307,a,416,2/11/2017,282.9
308,c,183,2/17/2017,190.3
308,b,183,2/17/2017,53.05
308,a,183,2/17/2017,0.31
308,a,183,2/17/2017,132.79
309,a,154,3/22/2017,303.38
309,c,154,3/22/2017,153.92
309,b,154,3/22/2017,42.08
309,b,154,3/22/2017,8.19
309,a,154,3/22/2017,153.32
310,a,60,1/22/2017,406.71
310,a,60,1/22/2017,277.36
310,a,60,1/22/2017,19.68
310,c,60,1/22/2017,80.83
311,a,212,1/8/2017,102
311,a,212,1/8/2017,39.74
311,a,212,1/8/2017,104.67
311,b,212,1/8/2017,45.92
311,a,212,1/8/2017,193.65
312,c,245,1/11/2017,170.96
312,a,245,1/11/2017,249.12
312,a,245,1/11/2017,51.43
312,b,245,1/11/2017,105.79
312,a,245,1/11/2017,124.63
313,c,334,2/5/2017,89.23
313,b,334,2/5/2017,157.39
313,c,334,2/5/2017,0.29
313,c,334,2/5/2017,99.16
313,a,334,2/5/2017,89.53
313,a,334,2/5/2017,29.45
313,b,334,2/5/2017,135.49
313,a,334,2/5/2017,156.98
313,b,334,2/5/2017,56.86
314,a,351,3/3/2017,5.66
314,a,351,3/3/2017,239.91
314,b,351,3/3/2017,48.72
315,a,233,2/20/2017,37.74
315,a,233,2/20/2017,94.63
315,b,233,2/20/2017,239.88
315,a,233,2/20/2017,33.19
315,b,233,2/20/2017,42.81
315,a,233,2/20/2017,74.36
316,c,376,2/18/2017,235.1
316,c,376,2/18/2017,184.18
316,b,376,2/18/2017,36.19
316,c,376,2/18/2017,162.81
316,a,376,2/18/2017,93.6
316,a,376,2/18/2017,5.85
316,b,376,2/18/2017,131.7
316,a,376,2/18/2017,2.88
317,b,266,2/23/2017,40
318,a,119,3/20/2017,201.89
318,a,119,3/20/2017,24.95
319,a,352,2/5/2017,119.7
319,c,352,2/5/2017,102.48
320,a,6,2/5/2017,36.42
320,a,6,2/5/2017,53.93
320,c,6,2/5/2017,117.71
320,a,6,2/5/2017,31.21
321,a,207,2/11/2017,180.88
321,a,207,2/11/2017,290.39
321,c,207,2/11/2017,45.16
321,b,207,2/11/2017,73.61
321,a,207,2/11/2017,55.9
322,a,130,1/24/2017,33.83
322,c,130,1/24/2017,91.78
322,a,130,1/24/2017,43.21
322,b,130,1/24/2017,12.61
322,a,130,1/24/2017,50.92
323,b,179,1/31/2017,47.19
323,b,179,1/31/2017,228.64
323,a,179,1/31/2017,210.21
323,a,179,1/31/2017,132.26
324,a,478,2/7/2017,145.52
324,b,478,2/7/2017,76.03
324,a,478,2/7/2017,41.6
324,a,478,2/7/2017,613.25
324,b,478,2/7/2017,8.12
324,a,478,2/7/2017,20.75
325,a,20,2/18/2017,165.55
325,a,20,2/18/2017,128.66
325,a,20,2/18/2017,60.69
326,b,515,2/3/2017,95.72
327,b,551,1/28/2017,24.6
327,c,551,1/28/2017,232.79
327,a,551,1/28/2017,38.25
328,a,550,2/3/2017,112.14
328,a,550,2/3/2017,42.55
328,a,550,2/3/2017,62.26
328,a,550,2/3/2017,151.3
328,a,550,2/3/2017,21.39
328,c,550,2/3/2017,105.74
328,a,550,2/3/2017,75.2
328,a,550,2/3/2017,31.7
329,a,217,2/25/2017,17.12
329,a,217,2/25/2017,199.86
330,b,472,3/28/2017,18.45
330,a,472,3/28/2017,73.73
330,a,472,3/28/2017,44.31
330,b,472,3/28/2017,310.11
331,b,198,2/16/2017,35.49
331,a,198,2/16/2017,5.73
331,b,198,2/16/2017,35.59
331,b,198,2/16/2017,61.65
332,c,384,2/16/2017,268.04
332,a,384,2/16/2017,77.77
332,a,384,2/16/2017,0.89
332,a,384,2/16/2017,100.86
332,a,384,2/16/2017,81.12
333,b,543,3/14/2017,216.21
333,a,543,3/14/2017,51.39
333,b,543,3/14/2017,52.44
333,a,543,3/14/2017,9.36
334,a,516,1/4/2017,75.51
334,c,516,1/4/2017,1.5
334,b,516,1/4/2017,138.09
334,a,516,1/4/2017,43.07
335,a,493,2/12/2017,76.99
335,c,493,2/12/2017,330.6
335,a,493,2/12/2017,148.25
335,a,493,2/12/2017,252.62
336,b,31,2/15/2017,138.31
336,a,31,2/15/2017,99.87
337,b,156,1/25/2017,104.76
337,a,156,1/25/2017,127.31
337,c,156,1/25/2017,38.48
338,a,473,4/9/2017,55.97
338,a,473,4/9/2017,127.37
338,a,473,4/9/2017,6.58
338,a,473,4/9/2017,224.65
338,a,473,4/9/2017,38.21
338,a,473,4/9/2017,50.46
339,a,521,2/16/2017,17.12
339,b,521,2/16/2017,155.58
339,a,521,2/16/2017,58.13
339,a,521,2/16/2017,57.2
339,a,521,2/16/2017,7.63
340,a,244,1/16/2017,92.47
340,c,244,1/16/2017,68.42
340,a,244,1/16/2017,41.74
340,b,244,1/16/2017,7.46
340,b,244,1/16/2017,57.54
341,b,254,3/18/2017,154.39
341,a,254,3/18/2017,93.42
341,b,254,3/18/2017,382.45
341,a,254,3/18/2017,39.09
341,b,254,3/18/2017,19.97
341,a,254,3/18/2017,59.49
342,a,347,4/1/2017,122.79
342,a,347,4/1/2017,22.37
342,b,347,4/1/2017,34.92
343,c,439,1/6/2017,61.88
343,c,439,1/6/2017,47.09
343,a,439,1/6/2017,75.45
343,c,439,1/6/2017,86.81
343,c,439,1/6/2017,175.9
343,a,439,1/6/2017,273.56
344,b,134,3/6/2017,14.14
344,c,134,3/6/2017,57.7
344,a,134,3/6/2017,59.12
344,a,134,3/6/2017,192.68
344,a,134,3/6/2017,49.15
345,a,146,4/7/2017,85.85
345,c,146,4/7/2017,143.89
346,c,440,1/3/2017,740.68
346,c,440,1/3/2017,145.71
346,a,440,1/3/2017,37.54
346,b,440,1/3/2017,54.46
346,b,440,1/3/2017,214.98
346,a,440,1/3/2017,42.51
346,a,440,1/3/2017,31.72
347,b,369,1/8/2017,198.16
348,b,375,2/5/2017,14.53
348,a,375,2/5/2017,28.77
348,c,375,2/5/2017,50.57
348,a,375,2/5/2017,5.15
348,a,375,2/5/2017,163.89
348,a,375,2/5/2017,100.02
349,b,25,2/16/2017,28.22
349,a,25,2/16/2017,12.11
350,a,29,1/10/2017,79.56
350,a,29,1/10/2017,124.9
350,a,29,1/10/2017,89.58
350,a,29,1/10/2017,14.38
351,c,298,3/31/2017,60.2
351,c,298,3/31/2017,201.34
351,b,298,3/31/2017,10.17
352,a,256,2/5/2017,17.25
352,c,256,2/5/2017,30.18
352,b,256,2/5/2017,24.11
353,a,352,4/7/2017,71.94
353,a,352,4/7/2017,13.32
353,c,352,4/7/2017,34.96
353,a,352,4/7/2017,16.99
354,a,299,3/21/2017,96.5
354,a,299,3/21/2017,10.12
354,b,299,3/21/2017,74.08
354,a,299,3/21/2017,103.16
354,c,299,3/21/2017,199.31
355,a,5,4/3/2017,8.81
355,c,5,4/3/2017,90.48
355,c,5,4/3/2017,14.57
355,c,5,4/3/2017,122.62
355,a,5,4/3/2017,224.3
355,b,5,4/3/2017,3.41
356,a,468,1/2/2017,78.96
356,a,468,1/2/2017,92.8
356,a,468,1/2/2017,149.91
356,a,468,1/2/2017,23.69
357,a,59,2/17/2017,5.06
357,a,59,2/17/2017,36.21
357,a,59,2/17/2017,115.58
357,a,59,2/17/2017,83.5
357,c,59,2/17/2017,88.38
357,a,59,2/17/2017,167.18
358,c,286,3/9/2017,64.38
358,c,286,3/9/2017,61.69
358,a,286,3/9/2017,36.97
358,b,286,3/9/2017,16.43
358,a,286,3/9/2017,105
358,c,286,3/9/2017,48.69
358,a,286,3/9/2017,191.4
359,c,176,3/25/2017,53.92
359,b,176,3/25/2017,457.92
359,a,176,3/25/2017,0.2
359,b,176,3/25/2017,4.1
359,a,176,3/25/2017,88.69
360,a,52,1/2/2017,127.48
360,a,52,1/2/2017,33.93
360,a,52,1/2/2017,151.3
360,a,52,1/2/2017,213.48
360,a,52,1/2/2017,104.9
361,b,179,2/27/2017,94.09
361,a,179,2/27/2017,172.62
361,a,179,2/27/2017,47.78
361,b,179,2/27/2017,7.34
361,c,179,2/27/2017,4.72
362,a,274,1/10/2017,65.86
362,b,274,1/10/2017,63.85
362,a,274,1/10/2017,60.71
362,a,274,1/10/2017,48.37
363,b,132,1/20/2017,7.23
363,c,132,1/20/2017,15.67
363,c,132,1/20/2017,205.24
363,c,132,1/20/2017,38.51
363,b,132,1/20/2017,22.61
364,b,398,3/13/2017,36.52
364,a,398,3/13/2017,38.15
364,a,398,3/13/2017,1.75
364,a,398,3/13/2017,14.58
364,a,398,3/13/2017,92.61
364,b,398,3/13/2017,120.73
364,b,398,3/13/2017,74.83
364,c,398,3/13/2017,244.62
365,a,91,3/16/2017,98.08
365,a,91,3/16/2017,191.67
365,c,91,3/16/2017,2.39
365,b,91,3/16/2017,60.59
366,a,115,2/20/2017,85.18
366,b,115,2/20/2017,9.61
366,a,115,2/20/2017,19.06
366,c,115,2/20/2017,124.7
366,b,115,2/20/2017,2.17
366,a,115,2/20/2017,206.09
366,a,115,2/20/2017,38.01
366,a,115,2/20/2017,128.24
367,a,432,3/3/2017,31.23
367,a,432,3/3/2017,68.26
367,c,432,3/3/2017,15.33
367,a,432,3/3/2017,307.14
368,a,378,3/13/2017,320.44
368,a,378,3/13/2017,24.84
368,a,378,3/13/2017,190.3
368,a,378,3/13/2017,56.01
368,c,378,3/13/2017,187.09
368,a,378,3/13/2017,103.38
368,a,378,3/13/2017,27.47
368,b,378,3/13/2017,75.09
369,b,510,1/22/2017,203.98
369,a,510,1/22/2017,12.13
369,b,510,1/22/2017,5.27
369,c,510,1/22/2017,131.57
369,a,510,1/22/2017,123.47
369,b,510,1/22/2017,140.94
369,a,510,1/22/2017,54.26
369,a,510,1/22/2017,14.5
370,a,28,1/10/2017,135.8
371,a,87,2/10/2017,0.55
371,a,87,2/10/2017,82.83
371,b,87,2/10/2017,14.99
371,a,87,2/10/2017,287.07
372,c,394,1/29/2017,50.13
372,a,394,1/29/2017,58.02
373,c,143,2/17/2017,0.73
373,b,143,2/17/2017,12.08
373,c,143,2/17/2017,146.34
373,a,143,2/17/2017,22.62
373,b,143,2/17/2017,32.36
373,a,143,2/17/2017,106.23
373,a,143,2/17/2017,31.08
374,a,444,4/10/2017,112.05
374,a,444,4/10/2017,12.42
374,a,444,4/10/2017,7.35
374,b,444,4/10/2017,264.34
374,a,444,4/10/2017,158.05
374,c,444,4/10/2017,33.4
375,a,4,3/25/2017,245.94
375,b,4,3/25/2017,38.56
375,a,4,3/25/2017,8.69
375,a,4,3/25/2017,75.07
375,a,4,3/25/2017,48.08
375,a,4,3/25/2017,12.29
